Volatility 3 Framework 2.8.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
4	System	0x821cf110	0xbb0	File	0x12019f	\Device\Tcp
4	System	0x821bb160	0xbb4	File	0x12019f	\Device\Tcp
4	System	0x820b1028	0xbb8	File	0x12019f	\Device\Tcp
4	System	0x820b1110	0xbbc	File	0x12019f	\Device\Tcp
4	System	0x820af160	0xbc0	File	0x12019f	\Device\Tcp
4	System	0x821a5028	0xbc4	File	0x12019f	\Device\Tcp
4	System	0x821a5160	0xbc8	File	0x12019f	\Device\Tcp
4	System	0x820d8028	0xbcc	File	0x12019f	\Device\Tcp
4	System	0x820d80e0	0xbd0	File	0x12019f	\Device\Tcp
4	System	0x81ffd110	0xbd4	File	0x12019f	\Device\Tcp
4	System	0x82337028	0xbd8	File	0x12019f	\Device\Tcp
4	System	0x82337118	0xbdc	File	0x12019f	\Device\Tcp
4	System	0x8228d168	0xbe0	File	0x12019f	\Device\Tcp
4	System	0x820af998	0xbe4	File	0x12019f	\Device\Tcp
4	System	0x820af8b0	0xbe8	File	0x12019f	\Device\Tcp
4	System	0x82065a90	0xbec	File	0x12019f	\Device\Tcp
4	System	0x82065978	0xbf0	File	0x12019f	\Device\Tcp
4	System	0x82197118	0xbf4	File	0x12019f	\Device\Tcp
4	System	0x820adf90	0xbf8	File	0x12019f	\Device\Tcp
4	System	0x820adea8	0xbfc	File	0x12019f	\Device\Tcp
4	System	0x821dd308	0xc00	File	0x12019f	\Device\Tcp
4	System	0x8218d5e0	0xc04	File	0x12019f	\Device\Tcp
4	System	0x8218d4f8	0xc08	File	0x12019f	\Device\Tcp
4	System	0x820e14b8	0xc0c	File	0x12019f	\Device\Tcp
4	System	0x820e13a0	0xc10	File	0x12019f	\Device\Tcp
4	System	0x8210f908	0xc14	File	0x12019f	\Device\Tcp
4	System	0x820e4798	0xc18	File	0x12019f	\Device\Tcp
4	System	0x820e46b0	0xc1c	File	0x12019f	\Device\Tcp
4	System	0x82121980	0xc20	File	0x12019f	\Device\Tcp
4	System	0x82121868	0xc24	File	0x12019f	\Device\Tcp
4	System	0x820c2798	0xc28	File	0x12019f	\Device\Tcp
4	System	0x823429f0	0xc2c	File	0x2000003	\Device\HarddiskVolume1\Documents and Settings\LocalService\ntuser.dat.LOG
4	System	0x82121cf8	0xc30	File	0x20	\Device\WebDavRedirector
4	System	0x822d89d0	0xc34	File	0x2000003	\Device\HarddiskVolume1\Documents and Settings\LocalService\NTUSER.DAT
4	System	0x81f0b2a0	0xc38	File	0x12019f	\Device\Tcp
4	System	0x822a2208	0xc3c	File	0x2000003	\Device\HarddiskVolume1\Documents and Settings\LocalService\Local Settings\Application Data\Microsoft\Windows\UsrClass.dat
4	System	0x8214d280	0xc40	File	0x2000003	\Device\HarddiskVolume1\Documents and Settings\LocalService\Local Settings\Application Data\Microsoft\Windows\UsrClass.dat.LOG
4	System	0x8218b960	0xc44	File	0x20	\Device\LanmanRedirector
4	System	0x8214fd08	0xc48	File	0x2000003	\Device\HarddiskVolume1\Documents and Settings\Administrator\NTUSER.DAT
4	System	0x82153c48	0xc4c	File	0x2000003	\Device\HarddiskVolume1\Documents and Settings\Administrator\ntuser.dat.LOG
4	System	0x822b4b80	0xc50	File	0x2000003	\Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Application Data\Microsoft\Windows\UsrClass.dat
4	System	0x8214ff90	0xc54	File	0x2000003	\Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Application Data\Microsoft\Windows\UsrClass.dat.LOG
4	System	0x82111730	0xc58	File	0x120116	\Device\Mup
4	System	0x821a3b90	0xc5c	File	0x12019f	\Device\Tcp
4	System	0x82374920	0xc60	File	0x12019f	\Device\Tcp
4	System	0x820a7540	0xc64	File	0x12019f	\Device\Tcp
4	System	0x82059b40	0xc68	File	0x12019f	\Device\Tcp
4	System	0x82255cb8	0xc6c	File	0x12019f	\Device\NTPNP_PCI0010\Topology
4	System	0x821215e0	0xc70	File	0x12019f	\Device\Tcp
4	System	0x821297f0	0xc74	File	0x1f01ff	\Device\Tcp
4	System	0x82171260	0xc78	File	0x12019f	\Device\NetbiosSmb
4	System	0x821602d8	0xc7c	File	0x12019f	\Device\Tcp
4	System	0x8227b2a8	0xc80	File	0x12019f	\Device\Tcp
4	System	0x82345db8	0xc84	File	0x12019f	\Device\Tcp
4	System	0x81e7e348	0xc88	File	0x12019f	\Device\Tcp
4	System	0x822406d0	0xc8c	File	0x120116	\Device\HarddiskVolume1\System Volume Information\_restore{33399E0D-7448-45C6-B64D-27EA84852D96}\RP65\change.log
4	System	0x81f0e780	0xc90	File	0x12019f	\Device\Tcp
4	System	0x822ce2b0	0xc94	File	0x1200a0	\Device\Udp
4	System	0x82344ca8	0xc98	File	0x12019f	\Device\Tcp
4	System	0x82226820	0xc9c	File	0x12019f	\Device\Tcp
4	System	0x8227d4d0	0xca0	File	0x0	\Device\NetBT_Tcpip_{C120F914-B400-44EC-86CE-607F580738F5}
4	System	0x822a3c00	0xca4	File	0x12019f	\Device\Tcp
4	System	0x8227d438	0xca8	File	0x0	\Device\NetBT_Tcpip_{C120F914-B400-44EC-86CE-607F580738F5}
4	System	0x821a0db0	0xcac	File	0x0	\Device\NetbiosSmb
4	System	0x82372518	0xcb0	File	0x12019f	\Device\Tcp
4	System	0x82261288	0xcb4	File	0x180	\Device\NetbiosSmb
4	System	0x820577f0	0xcb8	File	0x12019f	\Device\Tcp
4	System	0x8208e328	0xcbc	File	0x12019f	\Device\Tcp
4	System	0x8210acf8	0xcc0	File	0x12019f	\Device\Tcp
4	System	0x8224fce0	0xcc4	File	0x12019f	\Device\Tcp
4	System	0x821ee028	0xcc8	File	0x12019f	\Device\Tcp
4	System	0x82191988	0xccc	File	0x12019f	\Device\Tcp
4	System	0x82284b48	0xcd0	File	0x12019f	\Device\Tcp
4	System	0x82137e00	0xcd4	File	0x12019f	\Device\Tcp
4	System	0x82226270	0xcd8	File	0x12019f	\Device\Tcp
4	System	0x822ab118	0xcdc	File	0x12019f	\Device\Tcp
4	System	0x8218e9f0	0xce0	File	0x12019f	\Device\Tcp
4	System	0x820c11f0	0xce4	File	0x12019f	\Device\Tcp
4	System	0x82280e80	0xce8	File	0x12019f	\Device\Tcp
4	System	0x82281810	0xcec	File	0x12019f	\Device\Tcp
4	System	0x822c1028	0xcf0	File	0x12019f	\Device\Tcp
4	System	0x823777a0	0xcf4	File	0x12019f	\Device\Tcp
4	System	0x820fe7d0	0xcf8	File	0x12019f	\Device\Tcp
4	System	0x82381648	0xcfc	File	0x12019f	\Device\Tcp
4	System	0x8212c358	0xd00	File	0x12019f	\Device\Tcp
4	System	0x82108028	0xd04	File	0x12019f	\Device\Tcp
4	System	0x82143188	0xd08	File	0x12019f	\Device\Tcp
4	System	0x820b9b68	0xd0c	File	0x12019f	\Device\Tcp
4	System	0x82280db8	0xd10	File	0x12019f	\Device\Tcp
4	System	0x82079860	0xd14	File	0x12019f	\Device\Tcp
4	System	0x82332638	0xd18	File	0x12019f	\Device\Tcp
4	System	0x82281028	0xd1c	File	0x12019f	\Device\Tcp
4	System	0x82312dc0	0xd20	File	0x12019f	\Device\Tcp
4	System	0x821efd48	0xd24	File	0x12019f	\Device\Tcp
4	System	0x8212d970	0xd28	File	0x12019f	\Device\Tcp
4	System	0x82374dd8	0xd2c	File	0x12019f	\Device\Tcp
4	System	0x822aeaf0	0xd30	File	0x12019f	\Device\Tcp
4	System	0x8228f430	0xd34	File	0x12019f	\Device\Tcp
4	System	0x82333338	0xd38	File	0x12019f	\Device\Tcp
4	System	0x821b5770	0xd3c	File	0x12019f	\Device\Tcp
4	System	0x8216f178	0xd40	File	0x1f01ff	\Device\Udp
4	System	0x81ff1e78	0xd44	File	0x12019f	\Device\Tcp
4	System	0x8209d990	0xd48	File	0x12019f	\Device\Tcp
4	System	0x82284878	0xd4c	File	0x12019f	\Device\Tcp
4	System	0x820f5c18	0xd50	File	0x12019f	\Device\Tcp
4	System	0x820febf0	0xd54	Thread	0x1f03ff	Tid 376 Pid 4
4	System	0x822594b8	0xd58	File	0x120116	\Device\Mup
4	System	0x81e862d0	0xd5c	File	0x12019f	\Device\Tcp
4	System	0x82138308	0xd60	File	0x12019f	\Device\Tcp
4	System	0x82045308	0xd64	File	0x12019f	\Device\Tcp
4	System	0x820924b0	0xd68	File	0x12019f	\Device\Tcp
4	System	0x82092418	0xd6c	File	0x12019f	\Device\Tcp
4	System	0x820ab930	0xd70	File	0x12019f	\Device\Tcp
4	System	0x820ab898	0xd74	File	0x12019f	\Device\Tcp
4	System	0x822997a0	0xd78	File	0x12019f	\Device\Tcp
4	System	0x82299708	0xd7c	File	0x12019f	\Device\Tcp
4	System	0x82167e88	0xd80	File	0x12019f	\Device\Tcp
4	System	0x82167df0	0xd84	File	0x12019f	\Device\Tcp
4	System	0x8203af90	0xd88	File	0x12019f	\Device\Tcp
4	System	0x8203aef8	0xd8c	File	0x12019f	\Device\Tcp
4	System	0x8213e028	0xd90	File	0x12019f	\Device\Tcp
4	System	0x821c41f8	0xd94	File	0x12019f	\Device\Tcp
4	System	0x820e6028	0xd98	File	0x12019f	\Device\Tcp
4	System	0x821e2028	0xd9c	File	0x12019f	\Device\Tcp
4	System	0x82126298	0xda0	File	0x12019f	\Device\Tcp
4	System	0x8212df90	0xda4	File	0x12019f	\Device\Tcp
4	System	0x822430d0	0xda8	File	0x12019f	\Device\Tcp
4	System	0x82199f90	0xdac	File	0x12019f	\Device\Tcp
4	System	0x822590d0	0xdb0	File	0x12019f	\Device\Tcp
4	System	0x82149318	0xdb4	File	0x12019f	\Device\Tcp
4	System	0x821870d0	0xdb8	File	0x12019f	\Device\Tcp
4	System	0x8207b028	0xdbc	File	0x12019f	\Device\Tcp
4	System	0x821910d0	0xdc0	File	0x12019f	\Device\Tcp
4	System	0x8215f028	0xdc4	File	0x12019f	\Device\Tcp
4	System	0x821300d0	0xdc8	File	0x12019f	\Device\Tcp
4	System	0x82083028	0xdcc	File	0x12019f	\Device\Tcp
4	System	0x820b6b78	0xdd0	File	0x12019f	\Device\Tcp
4	System	0x82114028	0xdd4	File	0x12019f	\Device\Tcp
4	System	0x8233e0d0	0xdd8	File	0x12019f	\Device\Tcp
4	System	0x820bef90	0xddc	File	0x12019f	\Device\Tcp
4	System	0x82128ef0	0xde0	File	0x12019f	\Device\Tcp
4	System	0x820d0f90	0xde4	File	0x12019f	\Device\Tcp
4	System	0x820e1ef0	0xde8	File	0x12019f	\Device\Tcp
4	System	0x8218cf90	0xdec	File	0x12019f	\Device\Tcp
4	System	0x8218caa0	0xdf0	File	0x12019f	\Device\Tcp
4	System	0x8208e028	0xdf4	File	0x12019f	\Device\Tcp
4	System	0x81ff80d8	0xdf8	File	0x12019f	\Device\Tcp
4	System	0x821a5358	0xdfc	File	0x12019f	\Device\Tcp
4	System	0x820ea0d8	0xe00	File	0x12019f	\Device\Tcp
4	System	0x8218c350	0xe04	File	0x12019f	\Device\Tcp
4	System	0x823ac0d8	0xe08	File	0x12019f	\Device\Tcp
4	System	0x82109028	0xe0c	File	0x12019f	\Device\Tcp
4	System	0x820bd0d8	0xe10	File	0x12019f	\Device\Tcp
4	System	0x820ab780	0xe14	File	0x12019f	\Device\Tcp
4	System	0x821d53c0	0xe18	File	0x12019f	\Device\Tcp
4	System	0x82126188	0xe1c	File	0x12019f	\Device\Tcp
4	System	0x821183e8	0xe20	File	0x12019f	\Device\Tcp
4	System	0x820fb490	0xe24	File	0x12019f	\Device\Tcp
4	System	0x82103880	0xe28	File	0x12019f	\Device\Tcp
4	System	0x82112488	0xe2c	File	0x12019f	\Device\Tcp
4	System	0x821616e0	0xe30	File	0x12019f	\Device\Tcp
4	System	0x82141340	0xe34	File	0x12019f	\Device\Tcp
4	System	0x82125de8	0xe38	File	0x12019f	\Device\Tcp
4	System	0x82167c40	0xe3c	File	0x12019f	\Device\Tcp
4	System	0x8213c638	0xe40	File	0x12019f	\Device\Tcp
4	System	0x8203aaf0	0xe44	File	0x12019f	\Device\Tcp
4	System	0x82166470	0xe48	File	0x12019f	\Device\Tcp
4	System	0x8236a028	0xe4c	File	0x12019f	\Device\Tcp
4	System	0x82103d28	0xe50	File	0x12019f	\Device\Tcp
4	System	0x820ed0f0	0xe54	File	0x12019f	\Device\Tcp
4	System	0x82193028	0xe58	File	0x12019f	\Device\Tcp
4	System	0x8219eb38	0xe5c	File	0x12019f	\Device\Tcp
4	System	0x820e9028	0xe60	File	0x12019f	\Device\Tcp
4	System	0x82107028	0xe64	File	0x12019f	\Device\Tcp
4	System	0x8211eef0	0xe68	File	0x12019f	\Device\Tcp
4	System	0x820caf90	0xe6c	File	0x12019f	\Device\Tcp
4	System	0x82185f90	0xe70	File	0x12019f	\Device\Tcp
4	System	0x820c6f90	0xe74	File	0x12019f	\Device\Tcp
4	System	0x822aa810	0xe7c	File	0x12019f	\Device\Tcp
4	System	0x820bbea0	0xe88	File	0x12019f	\Device\Tcp
4	System	0x820d9f90	0xe8c	File	0x12019f	\Device\Tcp
4	System	0x820d4f90	0xe90	File	0x12019f	\Device\Tcp
4	System	0x820d7f90	0xe94	File	0x12019f	\Device\Tcp
4	System	0x820f2ef0	0xe98	File	0x12019f	\Device\Tcp
4	System	0x820ddef0	0xe9c	File	0x12019f	\Device\Tcp
4	System	0x820fbea0	0xea0	File	0x12019f	\Device\Tcp
4	System	0x82073028	0xea4	File	0x12019f	\Device\Tcp
4	System	0x82079028	0xea8	File	0x12019f	\Device\Tcp
4	System	0x82078028	0xeac	File	0x12019f	\Device\Tcp
4	System	0x820fc130	0xeb0	File	0x12019f	\Device\Tcp
4	System	0x82184130	0xeb4	File	0x12019f	\Device\Tcp
4	System	0x820ced38	0xeb8	File	0x12019f	\Device\Tcp
4	System	0x820dad38	0xebc	File	0x12019f	\Device\Tcp
4	System	0x820d6b28	0xec0	File	0x12019f	\Device\Tcp
4	System	0x820d3ce8	0xec4	File	0x12019f	\Device\Tcp
4	System	0x821b9990	0xec8	File	0x12019f	\Device\Tcp
4	System	0x82088028	0xecc	File	0x12019f	\Device\Tcp
4	System	0x820c7028	0xed0	File	0x12019f	\Device\Tcp
4	System	0x820ce138	0xed4	File	0x12019f	\Device\Tcp
4	System	0x820cc138	0xed8	File	0x12019f	\Device\Tcp
4	System	0x820d3138	0xedc	File	0x12019f	\Device\Tcp
4	System	0x82123138	0xee0	File	0x12019f	\Device\Tcp
4	System	0x822c9cf8	0xee4	File	0x12019f	\Device\Tcp
4	System	0x820da0a0	0xee8	File	0x12019f	\Device\Tcp
4	System	0x8215bb30	0xeec	File	0x12019f	\Device\Tcp
4	System	0x821299b0	0xef0	File	0x12019f	\Device\Tcp
4	System	0x820ccda8	0xef4	File	0x12019f	\Device\Tcp
4	System	0x820cac40	0xef8	File	0x12019f	\Device\Tcp
4	System	0x82168d18	0xefc	File	0x12019f	\Device\Tcp
4	System	0x820ca7f0	0xf00	File	0x12019f	\Device\Tcp
4	System	0x820d4770	0xf04	File	0x12019f	\Device\Tcp
4	System	0x8208eac8	0xf08	File	0x12019f	\Device\Tcp
4	System	0x820da7f0	0xf0c	File	0x12019f	\Device\Tcp
4	System	0x820d3a28	0xf10	File	0x12019f	\Device\Tcp
4	System	0x820dcf40	0xf14	File	0x12019f	\Device\Tcp
4	System	0x820d5628	0xf18	File	0x12019f	\Device\Tcp
4	System	0x820d3588	0xf1c	File	0x12019f	\Device\Tcp
4	System	0x820bf628	0xf20	File	0x12019f	\Device\Tcp
4	System	0x820d8600	0xf24	File	0x12019f	\Device\Tcp
4	System	0x82088930	0xf28	File	0x12019f	\Device\Tcp
4	System	0x820f5990	0xf2c	File	0x12019f	\Device\Tcp
4	System	0x8208b628	0xf30	File	0x12019f	\Device\Tcp
4	System	0x820c8650	0xf34	File	0x12019f	\Device\Tcp
4	System	0x822c1508	0xf38	File	0x12019f	\Device\Tcp
4	System	0x820c0b18	0xf3c	File	0x12019f	\Device\Tcp
4	System	0x820bff68	0xf40	File	0x12019f	\Device\Tcp
4	System	0x82089be8	0xf44	File	0x12019f	\Device\Tcp
4	System	0x820bd658	0xf48	File	0x12019f	\Device\Tcp
4	System	0x820c6798	0xf4c	File	0x12019f	\Device\Tcp
4	System	0x820bb560	0xf50	File	0x12019f	\Device\Tcp
4	System	0x820bc530	0xf54	File	0x12019f	\Device\Tcp
4	System	0x820c95b0	0xf58	File	0x12019f	\Device\Tcp
4	System	0x820cb6c8	0xf5c	File	0x12019f	\Device\Tcp
4	System	0x820d5ac8	0xf60	File	0x12019f	\Device\Tcp
4	System	0x820d4c10	0xf64	File	0x12019f	\Device\Tcp
4	System	0x8208a508	0xf68	File	0x12019f	\Device\Tcp
4	System	0x820c8af0	0xf6c	File	0x12019f	\Device\Tcp
4	System	0x820bec10	0xf70	File	0x12019f	\Device\Tcp
4	System	0x8210b560	0xf74	File	0x12019f	\Device\Tcp
4	System	0x820ba770	0xf78	File	0x12019f	\Device\Tcp
4	System	0x8208d770	0xf7c	File	0x12019f	\Device\Tcp
4	System	0x820cc908	0xf80	File	0x12019f	\Device\Tcp
4	System	0x820bac10	0xf84	File	0x12019f	\Device\Tcp
4	System	0x820cbf90	0xf88	File	0x12019f	\Device\Tcp
4	System	0x820cdb48	0xf8c	File	0x12019f	\Device\Tcp
4	System	0x820f3dd8	0xf90	File	0x12019f	\Device\Tcp
4	System	0x820e3ac8	0xf94	File	0x12019f	\Device\Tcp
4	System	0x822c2c10	0xf98	File	0x12019f	\Device\Tcp
4	System	0x820e3628	0xf9c	File	0x12019f	\Device\Tcp
4	System	0x820cf348	0xfa0	File	0x12019f	\Device\Tcp
4	System	0x820d07c0	0xfa4	File	0x12019f	\Device\Tcp
4	System	0x821025b0	0xfa8	File	0x12019f	\Device\Tcp
4	System	0x820e0f90	0xfac	File	0x12019f	\Device\Tcp
4	System	0x820c6028	0xfb0	File	0x12019f	\Device\Tcp
4	System	0x82131700	0xfb4	File	0x12019f	\Device\Tcp
4	System	0x820e6f40	0xfb8	File	0x12019f	\Device\Tcp
4	System	0x820d2f68	0xfbc	File	0x12019f	\Device\Tcp
4	System	0x820f8c10	0xfc0	File	0x12019f	\Device\Tcp
4	System	0x820db2d0	0xfc4	File	0x12019f	\Device\Tcp
4	System	0x820df8e0	0xfc8	File	0x12019f	\Device\Tcp
4	System	0x820de678	0xfcc	File	0x12019f	\Device\Tcp
4	System	0x820f2770	0xfd0	File	0x12019f	\Device\Tcp
4	System	0x82121c10	0xfd4	File	0x12019f	\Device\Tcp
4	System	0x820fff90	0xfd8	File	0x12019f	\Device\Tcp
4	System	0x820deb18	0xfdc	File	0x12019f	\Device\Tcp
4	System	0x820e5770	0xfe0	File	0x12019f	\Device\Tcp
4	System	0x820614a0	0xfe4	File	0x12019f	\Device\Tcp
4	System	0x820f1530	0xfe8	File	0x12019f	\Device\Tcp
4	System	0x821fbda8	0xfec	File	0x12019f	\Device\Tcp
4	System	0x820dfd80	0xff0	File	0x12019f	\Device\Tcp
4	System	0x820def90	0xff4	File	0x12019f	\Device\Tcp
4	System	0x820d8aa0	0xff8	File	0x12019f	\Device\Tcp
4	System	0x8211c558	0xffc	File	0x12019f	\Device\Tcp
4	System	0x821afaa0	0x1004	File	0x12019f	\Device\Tcp
4	System	0x8215ef90	0x1008	File	0x12019f	\Device\Tcp
4	System	0x820fcde0	0x100c	File	0x12019f	\Device\Tcp
4	System	0x820e4028	0x1010	File	0x12019f	\Device\Tcp
4	System	0x820e06c8	0x1014	File	0x12019f	\Device\Tcp
4	System	0x8210c690	0x1018	File	0x12019f	\Device\Tcp
4	System	0x8212edd8	0x101c	File	0x12019f	\Device\Tcp
4	System	0x820fe988	0x1020	File	0x12019f	\Device\Tcp
4	System	0x8210be00	0x1024	File	0x12019f	\Device\Tcp
4	System	0x821147f0	0x1028	File	0x12019f	\Device\Tcp
4	System	0x82113630	0x102c	File	0x12019f	\Device\Tcp
4	System	0x82106c48	0x1030	File	0x12019f	\Device\Tcp
4	System	0x8211c990	0x1034	File	0x12019f	\Device\Tcp
4	System	0x82110990	0x1038	File	0x12019f	\Device\Tcp
4	System	0x820e0b50	0x103c	File	0x12019f	\Device\Tcp
4	System	0x8210cb18	0x1040	File	0x12019f	\Device\Tcp
4	System	0x820fdc50	0x1044	File	0x12019f	\Device\Tcp
4	System	0x820e6aa0	0x1048	File	0x12019f	\Device\Tcp
4	System	0x820e6600	0x104c	File	0x12019f	\Device\Tcp
4	System	0x82100028	0x1050	File	0x12019f	\Device\Tcp
4	System	0x82103398	0x1054	File	0x12019f	\Device\Tcp
4	System	0x820e8678	0x1058	File	0x12019f	\Device\Tcp
4	System	0x820d96e0	0x105c	File	0x12019f	\Device\Tcp
4	System	0x82162770	0x1060	File	0x12019f	\Device\Tcp
668	csrss.exe	0xe1009698	0x4	KeyedEvent	0xf0003	CritSecOutOfMemoryEvent
668	csrss.exe	0xe18bd530	0x8	Directory	0x3	KnownDlls
668	csrss.exe	0x8236e398	0xc	File	0x100020	\Device\HarddiskVolume1\WINDOWS\system32
668	csrss.exe	0xe16a3d10	0x10	Directory	0xf000f	BNOLINKS
668	csrss.exe	0x822c09f8	0x14	Process	0x1f0fff	winlogon.exe Pid 692
668	csrss.exe	0xe161bfc8	0x18	SymbolicLink	0xf0001	0
668	csrss.exe	0xe169a1e8	0x1c	Directory	0xf000f	0
668	csrss.exe	0xe169a588	0x20	Directory	0xf000f	DosDevices
668	csrss.exe	0xe18c21f0	0x24	Directory	0xf000f	Windows
668	csrss.exe	0xe18c6ed0	0x28	Section	0xf001f	
668	csrss.exe	0xe17aa690	0x2c	Directory	0xf000f	BaseNamedObjects
668	csrss.exe	0x821e7e08	0x30	Semaphore	0x100003	
668	csrss.exe	0xe197c850	0x34	Directory	0xf000f	Restricted
668	csrss.exe	0xe18ba450	0x38	Section	0x4	NlsSectionUnicode
668	csrss.exe	0x821b7298	0x3c	Event	0x1f0003	
668	csrss.exe	0xe1899768	0x40	Section	0x4	NlsSectionLocale
668	csrss.exe	0xe13ed2f8	0x44	Section	0x4	NlsSectionCType
668	csrss.exe	0xe18acdb0	0x48	Section	0x4	NlsSectionSortkey
668	csrss.exe	0xe18a1318	0x4c	Section	0x4	NlsSectionSortTbls
668	csrss.exe	0x821b6ff0	0x50	Event	0x1f0003	
668	csrss.exe	0x821b6e60	0x54	Event	0x1f0003	
668	csrss.exe	0x821b6b50	0x58	Event	0x1f0003	
668	csrss.exe	0x822a7448	0x5c	Event	0x1f0003	
668	csrss.exe	0xe18cef68	0x60	Port	0x1f0001	
668	csrss.exe	0x822be4e0	0x64	Thread	0x1f03ff	Tid 676 Pid 668
668	csrss.exe	0xe17aa690	0x68	Directory	0x2000f	BaseNamedObjects
668	csrss.exe	0x82174020	0x6c	Thread	0x1f03ff	Tid 260 Pid 952
668	csrss.exe	0x822c4280	0x70	Thread	0x1f03ff	Tid 680 Pid 668
668	csrss.exe	0xe16258f0	0x74	Port	0x1f0001	ApiPort
668	csrss.exe	0xe1614340	0x78	Port	0x1f0001	SbApiPort
668	csrss.exe	0x822c6b98	0x7c	Thread	0x1f03ff	Tid 684 Pid 668
668	csrss.exe	0x821ee120	0x80	Event	0x21f0003	
668	csrss.exe	0x822bf748	0x84	Thread	0x1f03ff	Tid 688 Pid 668
668	csrss.exe	0xe17b7268	0x88	Port	0x1f0001	
668	csrss.exe	0x822b9438	0x8c	Thread	0x1f03ff	Tid 696 Pid 692
668	csrss.exe	0xe197cb60	0x90	Port	0x1f0001	
668	csrss.exe	0x822c0560	0x94	Thread	0x1f03ff	Tid 704 Pid 668
668	csrss.exe	0x822c5da8	0x98	Thread	0x1f03ff	Tid 708 Pid 668
668	csrss.exe	0x82256ba8	0x9c	Event	0x21f0003	
668	csrss.exe	0x822b76d8	0xa0	Thread	0x1f03ff	Tid 712 Pid 668
668	csrss.exe	0x820c31c0	0xa4	Event	0x21f0003	
668	csrss.exe	0x821308a0	0xa8	Event	0x1f0003	WinSta0_DesktopSwitch
668	csrss.exe	0x8236d2f0	0xac	File	0x100001	\Device\00000034
668	csrss.exe	0x822ce440	0xb0	File	0x100001	\Device\00000035
668	csrss.exe	0x822c94d8	0xb4	File	0x100001	\Device\00000049
668	csrss.exe	0x822cdc38	0xb8	File	0x100001	\Device\00000048
668	csrss.exe	0xe19fc8e8	0xbc	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\PRIORITYCONTROL
668	csrss.exe	0x8236dca8	0xc0	WindowStation	0xf0003	WinSta0
668	csrss.exe	0x82311648	0xc4	Process	0x1f0fff	rundll32.exe Pid 3768
668	csrss.exe	0x821c7e08	0xc8	Semaphore	0x100003	
668	csrss.exe	0x821c6b00	0xcc	Semaphore	0x100003	
668	csrss.exe	0xe1979868	0xd0	Key	0x20f003f	MACHINE
668	csrss.exe	0xe19e1bb0	0xd4	Key	0x20019	MACHINE\SYSTEM\SETUP
668	csrss.exe	0x82229138	0xd8	Event	0x21f0003	
668	csrss.exe	0x821aa3e0	0xdc	Thread	0x1f03ff	Tid 3312 Pid 992
668	csrss.exe	0x8200fda8	0xe0	Thread	0x1f03ff	Tid 448 Pid 1908
668	csrss.exe	0x8203bda8	0xe4	Thread	0x1f03ff	Tid 732 Pid 692
668	csrss.exe	0x8221eda8	0xe8	Thread	0x1f03ff	Tid 736 Pid 692
668	csrss.exe	0x8221dda8	0xec	Thread	0x1f03ff	Tid 740 Pid 692
668	csrss.exe	0x821a5da0	0xf0	Process	0x1f0fff	services.exe Pid 744
668	csrss.exe	0x82040698	0xf4	Thread	0x1f03ff	Tid 1788 Pid 1900
668	csrss.exe	0x82057da8	0xf8	Thread	0x1f03ff	Tid 752 Pid 692
668	csrss.exe	0x822b4740	0xfc	Thread	0x1f03ff	Tid 2948 Pid 1752
668	csrss.exe	0x823767e0	0x100	File	0x100001	\Device\KsecDD
668	csrss.exe	0x822c8798	0x104	Process	0x1f0fff	lsass.exe Pid 756
668	csrss.exe	0x8215e970	0x108	Thread	0x1f03ff	Tid 880 Pid 756
668	csrss.exe	0xe1a8dd38	0x10c	Port	0x1f0001	
668	csrss.exe	0xe1976140	0x110	Port	0x1f0001	
668	csrss.exe	0x822c4bc8	0x114	Thread	0x1f03ff	Tid 764 Pid 668
668	csrss.exe	0x820ca448	0x118	Event	0x21f0003	
668	csrss.exe	0x82063510	0x11c	Thread	0x1f03ff	Tid 772 Pid 756
668	csrss.exe	0x82056bf0	0x120	Thread	0x1f03ff	Tid 768 Pid 756
668	csrss.exe	0x821c3d10	0x124	Thread	0x1f03ff	Tid 320 Pid 756
668	csrss.exe	0x821a6608	0x128	Thread	0x1f03ff	Tid 780 Pid 756
668	csrss.exe	0x8204ca58	0x12c	Thread	0x1f03ff	Tid 784 Pid 756
668	csrss.exe	0xe1646c28	0x130	Port	0x1f0001	
668	csrss.exe	0x821a3da8	0x134	Thread	0x1f03ff	Tid 1356 Pid 912
668	csrss.exe	0x821bccb8	0x138	Thread	0x1f03ff	Tid 800 Pid 756
668	csrss.exe	0x81ff3020	0x13c	Thread	0x1f03ff	Tid 816 Pid 756
668	csrss.exe	0x81e8a020	0x140	Thread	0x1f03ff	Tid 3684 Pid 1192
668	csrss.exe	0x81ffb6d8	0x144	Process	0x1f0fff	ImmunityDebugge Pid 3788
668	csrss.exe	0x821668e0	0x148	Thread	0x1f03ff	Tid 828 Pid 756
668	csrss.exe	0x822c6468	0x154	Thread	0x1f03ff	Tid 840 Pid 756
668	csrss.exe	0x82066478	0x158	Process	0x1f0fff	ImmunityDebugge Pid 2404
668	csrss.exe	0x82049da8	0x15c	Thread	0x1f03ff	Tid 1636 Pid 1140
668	csrss.exe	0x82164d80	0x160	Thread	0x1f03ff	Tid 852 Pid 744
